x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,y
17290,278,-30,-39,1,0,1,0,0,0,0,0,4000,4000,0,W
14460,271,-42,-40,0,0,0,0,0,0,0,0,0,0,0,W
47200,562,91,24,0,0,0,0,0,0,0,0,0,0,0,W
26750,408,8,-10,0,0,0,0,0,0,0,0,0,0,0,W
19120,389,-23,-14,0,0,0,0,0,0,0,0,0,0,0,W
21400,391,-14,-14,1,1,0,0,0,0,0,0,300,300,0,W
62860,596,154,31,3,3,0,0,0,0,0,0,1300,500,0,W
60490,788,129,70,1,1,0,0,0,0,0,0,600,600,0,W
33960,593,29,28,1,0,1,0,0,0,0,0,4000,4000,0,W
20080,370,-24,-20,0,0,0,0,0,0,0,0,0,0,0,W
45330,648,72,40,2,2,0,0,0,0,0,0,900,600,1,W
69230,955,162,106,2,0,1,1,0,0,0,0,34000,30000,0,W
28360,781,7,68,0,0,0,0,0,0,0,0,0,0,0,W
14190,453,-46,-2,0,0,0,0,0,0,0,0,0,0,0,W
15760,570,-40,23,1,1,0,0,0,0,0,0,300,300,0,W
20640,517,-23,14,0,0,0,0,0,0,0,0,0,0,0,W
32500,566,21,24,0,0,0,0,0,0,0,0,0,0,0,W
47600,763,78,68,0,0,0,0,0,0,0,0,0,0,0,W
24750,548,-8,21,0,0,0,0,0,0,0,0,0,0,0,W
24500,488,-9,7,0,0,0,0,0,0,0,0,0,0,0,W
63670,846,138,86,0,0,0,0,0,0,0,0,0,0,0,W
67810,1002,153,120,0,0,0,0,0,0,0,0,0,0,0,W
30150,691,13,52,0,0,0,0,0,0,0,0,0,0,0,W
18490,451,-34,-4,0,0,0,0,0,0,0,0,0,0,0,W
12670,350,-55,-25,0,0,0,0,0,0,0,0,0,0,0,W
13590,359,-51,-23,1,0,1,0,0,0,0,0,1000,1000,0,W
27040,347,-3,-26,1,1,0,0,0,0,0,0,200,200,0,W
20890,386,-25,-18,0,0,0,0,0,0,0,0,0,0,0,W
42700,700,53,49,1,1,0,0,0,0,0,0,400,400,0,W
87060,1043,212,122,2,1,1,0,0,0,0,0,2800,2000,0,W
43420,623,56,33,2,2,0,0,0,0,0,0,500,400,0,W
34930,459,19,-6,0,0,0,0,0,0,0,0,0,0,0,W
64830,916,121,88,1,0,1,0,0,0,0,0,6000,6000,0,W
64490,755,120,55,0,0,0,0,0,0,0,0,0,0,0,W
34620,661,18,36,0,0,0,0,0,0,0,0,0,0,0,W
48950,744,67,53,0,0,0,0,0,0,0,0,0,0,0,W
59950,815,105,67,0,0,0,0,0,0,0,0,0,0,0,W
38590,716,32,47,0,0,0,0,0,0,0,0,0,0,0,W
25050,451,-14,-7,0,0,0,0,0,0,0,0,0,0,0,W
23930,426,-20,-13,0,0,0,0,0,0,0,0,0,0,0,W
37480,660,25,35,0,0,0,0,0,0,0,0,0,0,0,W
41410,630,38,29,0,0,0,0,0,0,0,0,0,0,0,W
59640,722,98,47,2,2,0,0,0,0,0,0,600,400,0,W
26210,512,-13,4,0,0,0,0,0,0,0,0,0,0,0,W
29730,539,-1,10,1,1,0,0,0,0,0,0,200,200,0,W
26280,404,-13,-18,0,0,0,0,0,0,0,0,0,0,0,W
40370,755,223,202,0,0,0,0,0,0,0,0,0,0,0,N
20740,510,66,104,0,0,0,0,0,0,0,0,0,0,0,N
13520,363,8,45,0,0,0,0,0,0,0,0,0,0,0,N
24890,363,-26,-32,1,1,0,0,0,0,0,0,500,500,0,W
31720,423,-6,-21,1,1,0,0,0,0,0,0,300,300,0,W
19240,370,-43,-31,0,0,0,0,0,0,0,0,0,0,0,W
25630,423,-24,-21,0,0,0,0,0,0,0,0,0,0,0,W
21040,402,-38,-25,1,1,0,0,0,0,0,0,300,300,0,W
32810,524,-3,-2,0,0,0,0,0,0,0,0,0,0,1,W
33330,482,-5,-12,2,1,0,1,0,0,0,0,40200,40000,0,W
50840,719,46,32,1,0,1,0,0,0,0,0,7000,7000,0,W
31430,484,-10,-11,0,0,0,0,0,0,0,0,0,0,0,W
22810,508,-35,-7,0,0,0,0,0,0,0,0,0,0,0,W
32220,513,-8,-6,2,1,1,0,0,0,0,0,2300,2000,0,W
49480,579,42,6,0,0,0,0,0,0,0,0,0,0,0,W
28350,467,-19,-15,0,0,0,0,0,0,0,0,0,0,0,W
23160,393,-34,-28,0,0,0,0,0,0,0,0,0,0,0,W
37570,539,8,0,0,0,0,0,0,0,0,0,0,0,0,W
27480,441,-21,-18,1,0,1,0,0,0,0,0,4000,4000,0,W
16830,396,-14,-18,0,0,0,0,0,0,0,0,0,0,0,W
44330,485,27,-10,0,0,0,0,0,0,0,0,0,0,0,W
28360,434,-19,-20,0,0,0,0,0,0,0,0,0,0,0,W
28240,460,-19,-15,0,0,0,0,0,0,0,0,0,0,0,W
31620,520,-9,-4,0,0,0,0,0,0,0,0,0,0,0,W
22850,515,-13,-10,0,0,0,0,0,0,0,0,0,0,0,W
14710,321,-58,-42,1,0,1,0,0,0,0,0,2000,2000,0,W
11210,323,-10,29,0,0,0,0,0,0,0,0,0,0,0,N
16690,267,34,7,1,1,0,0,0,0,0,0,800,800,0,N
15610,246,25,-2,0,0,0,0,0,0,0,0,0,0,0,N
20330,413,-42,-25,0,0,0,0,0,0,0,0,0,0,0,W
18920,330,-46,-40,1,1,0,0,0,0,0,0,200,200,0,W
30130,403,-15,-27,0,0,0,0,0,0,0,0,0,0,0,W
20660,335,-42,-39,1,1,0,0,0,0,0,0,200,200,0,W
14110,280,-59,-49,0,0,0,0,0,0,0,0,0,0,0,W
36910,455,6,-18,0,0,0,0,0,0,0,0,0,0,0,W
37620,520,8,-6,0,0,0,0,0,0,0,0,0,0,0,W
24100,392,-31,-29,0,0,0,0,0,0,0,0,0,0,0,W
39120,651,13,18,2,2,0,0,0,0,0,0,1000,900,0,W
54070,696,56,26,0,0,0,0,0,0,0,0,0,0,0,W
32490,595,-7,7,0,0,0,0,0,0,0,0,0,0,0,W
31800,585,-9,6,1,1,0,0,0,0,0,0,100,100,0,W
28060,470,-14,-11,0,0,0,0,0,0,0,0,0,0,0,W
42090,794,30,50,2,2,0,0,0,0,0,0,400,200,0,W
34390,646,6,22,0,0,0,0,0,0,0,0,0,0,0,W
39770,870,218,248,0,0,0,0,0,0,0,0,0,0,0,N
12560,469,0,88,0,0,0,0,0,0,0,0,0,0,0,N
15840,436,27,74,0,0,0,0,0,0,0,0,0,0,0,N
10690,297,-14,19,0,0,0,0,0,0,0,0,0,0,0,N
8460,223,-32,-11,0,0,0,0,0,0,0,0,0,0,0,N
6530,266,-48,6,0,0,0,0,0,0,0,0,0,0,0,N
9010,255,-28,2,0,0,0,0,0,0,0,0,0,0,0,N
4720,186,-62,-26,0,0,0,0,0,0,0,0,0,0,0,N
10250,177,-18,-29,0,0,0,0,0,0,0,0,0,0,0,N
9890,210,-21,-16,0,0,0,0,0,0,0,0,0,0,0,N
11330,246,-9,-2,0,0,0,0,0,0,0,0,0,0,0,N
4140,186,-67,-26,0,0,0,0,0,0,0,0,0,0,0,N
9700,216,-22,-14,0,0,0,0,0,0,0,0,0,0,0,N
6860,282,-45,13,0,0,0,0,0,0,0,0,0,0,0,N
5470,237,-56,-5,0,0,0,0,0,0,0,0,0,0,0,N
4620,175,-63,-30,0,0,0,0,0,0,0,0,0,0,0,N
3120,190,-75,-24,0,0,0,0,0,0,0,0,0,0,0,N
4160,189,-67,-24,0,0,0,0,0,0,0,0,0,0,0,N
5280,178,-29,-16,0,0,0,0,0,0,0,0,0,0,0,N
5310,287,-58,15,0,0,0,0,0,0,0,0,0,0,0,N
7060,241,-44,-4,0,0,0,0,0,0,0,0,0,0,0,N
8810,262,-27,6,0,0,0,0,0,0,0,0,0,0,0,N
8170,274,-32,11,0,0,0,0,0,0,0,0,0,0,0,N
7080,260,-41,5,0,0,0,0,0,0,0,0,0,0,0,N
9260,266,-23,8,0,0,0,0,0,0,0,0,0,0,0,N
12070,296,0,20,1,1,0,0,0,0,0,0,100,100,0,N
8440,261,-30,6,0,0,0,0,0,0,0,0,0,0,0,N
6880,250,-43,1,0,0,0,0,0,0,0,0,0,0,0,N
15870,312,31,26,1,0,1,0,0,0,0,0,4000,4000,0,N
12400,313,9,28,0,0,0,0,0,0,0,0,0,0,0,N
6160,258,-46,6,0,0,0,0,0,0,0,0,0,0,0,N
22470,307,98,26,1,1,0,0,0,0,0,0,300,300,0,N
8180,273,-28,12,0,0,0,0,0,0,0,0,0,0,0,N
10730,205,-5,-16,0,0,0,0,0,0,0,0,0,0,0,N
7090,220,-38,-10,0,0,0,0,0,0,0,0,0,0,0,N
10720,271,-5,11,1,1,0,0,0,0,0,0,300,300,0,N
7660,221,-32,-9,0,0,0,0,0,0,0,0,0,0,0,N
7360,213,-4,-10,0,0,0,0,0,0,0,0,0,0,0,N
8320,213,9,-10,0,0,0,0,0,0,0,0,0,0,0,N
7160,228,-6,-4,0,0,0,0,0,0,0,0,0,0,0,N
13990,307,-58,-43,0,0,0,0,0,0,0,0,0,0,0,W
14650,325,-56,-40,1,1,0,0,0,0,0,0,300,300,0,W
30000,631,-9,17,2,1,1,0,0,0,0,0,8300,8000,0,W
29690,636,-10,18,1,1,0,0,0,0,0,0,800,800,0,W
34900,946,6,76,1,0,1,0,0,0,0,0,4000,4000,0,W
48930,769,54,46,0,0,0,0,0,0,0,0,0,0,0,W
38530,952,21,81,0,0,0,0,0,0,0,0,0,0,0,W
21480,537,-32,2,0,0,0,0,0,0,0,0,0,0,0,W
25480,484,-20,-8,1,0,1,0,0,0,0,0,7000,7000,0,W
43290,663,36,26,0,0,0,0,0,0,0,0,0,0,0,W
27230,430,-14,-18,0,0,0,0,0,0,0,0,0,0,0,W
49440,491,56,-7,3,1,2,0,0,0,0,0,9300,6000,0,W
33900,682,7,29,0,0,0,0,0,0,0,0,0,0,0,W
25680,515,-14,2,0,0,0,0,0,0,0,0,0,0,0,W
10320,311,-65,-38,0,0,0,0,0,0,0,0,0,0,0,W
11860,292,-60,-42,0,0,0,0,0,0,0,0,0,0,0,W
14010,340,-53,-32,1,1,0,0,0,0,0,0,600,600,0,W
16320,297,-45,-41,0,0,0,0,0,0,0,0,0,0,0,W
23190,368,-22,-27,0,0,0,0,0,0,0,0,0,0,0,W
48600,562,64,12,0,0,0,0,0,0,0,0,0,0,0,W
28660,471,-3,-6,1,1,0,0,0,0,0,0,600,600,0,W
17370,379,-42,-26,0,0,0,0,0,0,0,0,0,0,0,W
21900,370,-27,-28,0,0,0,0,0,0,0,0,0,0,0,W
74470,655,148,28,0,0,0,0,0,0,0,0,0,0,0,W
40770,522,36,2,1,0,1,0,0,0,0,0,8000,8000,0,W
14210,469,-53,-8,0,0,0,0,0,0,0,0,0,0,0,W
15080,351,-50,-32,0,0,0,0,0,0,0,0,0,0,0,W
28140,443,-6,-14,0,0,0,0,0,0,0,0,0,0,0,W
42010,601,40,17,0,0,0,0,0,0,0,0,0,0,0,W
28450,528,3,9,0,0,0,0,0,0,0,0,0,0,0,W
77740,758,182,57,2,1,1,0,0,0,0,0,1200,1000,1,W
39900,573,45,19,1,0,0,1,0,0,0,0,40000,40000,0,W
31220,530,13,10,0,0,0,0,0,0,0,0,0,0,0,W
46540,729,69,51,1,1,0,0,0,0,0,0,300,300,1,W
64150,872,133,81,1,0,0,1,0,0,0,0,20000,20000,0,W
45940,702,67,45,0,0,0,0,0,0,0,0,0,0,0,W
27350,602,-1,25,1,1,0,0,0,0,0,0,200,200,0,W
10220,408,-62,-14,0,0,0,0,0,0,0,0,0,0,0,W
24400,352,-10,-25,1,0,1,0,0,0,0,0,2000,2000,0,W
17120,332,-37,-30,0,0,0,0,0,0,0,0,0,0,0,W
35540,487,31,3,0,0,0,0,0,0,0,0,0,0,0,W
53660,627,97,33,3,2,1,0,0,0,0,0,2100,1000,0,W
31560,491,16,4,1,0,1,0,0,0,0,0,2000,2000,0,W
45910,656,69,39,0,0,0,0,0,0,0,0,0,0,0,W
54920,801,102,70,1,1,0,0,0,0,0,0,200,200,0,W
71360,827,143,67,2,1,1,0,0,0,0,0,4700,4000,0,W
34740,563,18,13,0,0,0,0,0,0,0,0,0,0,0,W
39830,636,36,28,0,0,0,0,0,0,0,0,0,0,0,W
55130,800,88,61,0,0,0,0,0,0,0,0,0,0,0,W
42060,740,43,49,0,0,0,0,0,0,0,0,0,0,0,W
56550,1092,93,120,0,0,0,0,0,0,0,0,0,0,0,W
65930,869,125,75,0,0,0,0,0,0,0,0,0,0,0,W
29370,694,0,40,0,0,0,0,0,0,0,0,0,0,0,W
74380,895,153,80,0,0,0,0,0,0,0,0,0,0,0,W
63190,840,115,69,2,2,0,0,0,0,0,0,600,400,0,W
90090,1132,207,128,1,0,1,0,0,0,0,0,4000,4000,0,W
134070,1283,357,159,0,0,0,0,0,0,0,0,0,0,0,W
100960,1183,244,138,1,1,0,0,0,0,0,0,100,100,0,W
124380,1220,324,146,0,0,0,0,0,0,0,0,0,0,0,W
162810,1768,455,256,2,2,0,0,0,0,0,0,700,500,0,W
69450,1412,137,185,0,0,0,0,0,0,0,0,0,0,0,W
47250,961,517,305,1,1,0,0,0,0,0,0,200,200,0,N
33530,747,338,215,1,0,1,0,0,0,0,0,1000,1000,0,N
25050,678,227,186,0,0,0,0,0,0,0,0,0,0,0,N
24940,543,226,129,2,1,1,0,0,0,0,0,2500,2000,0,N
24740,530,223,123,1,0,1,0,0,0,0,0,7000,7000,0,N
24620,490,222,106,1,1,0,0,0,0,0,0,400,400,0,N
34360,730,10,39,0,0,0,0,0,0,0,0,0,0,0,W
101280,1116,223,112,1,1,0,0,0,0,0,0,700,700,0,W
53180,1048,34,70,0,0,0,0,0,0,0,0,0,0,0,W
34900,798,-12,30,0,0,0,0,0,0,0,0,0,0,0,W
71540,608,80,-1,2,0,2,0,0,0,0,0,4000,2000,0,W
60300,575,52,-7,0,0,0,0,0,0,0,0,0,0,0,W
43730,832,10,35,0,0,0,0,0,0,0,0,0,0,0,W
52680,985,33,60,1,0,1,0,0,0,0,0,3000,3000,0,W
40750,725,3,18,0,0,0,0,0,0,0,0,0,0,0,W
37660,658,-5,7,0,0,0,0,0,0,0,0,0,0,0,W
26590,552,-34,-13,0,0,0,0,0,0,0,0,0,0,0,W
63410,767,57,21,1,1,0,0,0,0,0,0,600,600,0,W
51740,847,28,33,1,1,0,0,0,0,0,0,200,200,0,W
27950,702,-31,10,0,0,0,0,0,0,0,0,0,0,0,W
37170,881,-8,39,0,0,0,0,0,0,0,0,0,0,0,W
38620,719,-4,13,1,1,0,0,0,0,0,0,500,500,0,W
54500,757,35,19,0,0,0,0,0,0,0,0,0,0,0,W
43740,1056,9,66,0,0,0,0,0,0,0,0,0,0,0,W
22210,658,-48,0,0,0,0,0,0,0,0,0,0,0,0,W
52510,917,23,39,1,0,1,0,0,0,0,0,4000,4000,0,W
67230,1155,57,75,2,1,1,0,0,0,0,0,3500,3000,1,W
95180,1144,122,73,2,0,1,1,0,0,0,0,27000,20000,1,W
151920,1132,255,71,2,1,0,1,0,0,0,0,20300,20000,0,W
106030,988,148,49,0,0,0,0,0,0,0,0,0,0,0,W
81430,886,90,34,0,0,0,0,0,0,0,0,0,0,0,W
124850,1014,191,53,0,0,0,0,0,0,0,0,0,0,0,W
68040,1049,50,51,1,0,1,0,0,0,0,0,4000,4000,0,W
57440,538,27,-23,0,0,0,0,0,0,0,0,0,0,0,W
111380,952,146,37,1,1,0,0,0,0,0,0,400,400,0,W
84510,1049,87,51,1,1,0,0,0,0,0,0,200,200,0,W
52690,684,16,-2,1,0,1,0,0,0,0,0,2000,2000,0,W
87250,1048,93,51,1,1,0,0,0,0,0,0,500,500,0,W
39900,984,-12,41,1,0,1,0,0,0,0,0,4000,4000,0,W
45020,936,-1,35,1,0,1,0,0,0,0,0,1000,1000,0,W
31630,577,-37,-21,0,0,0,0,0,0,0,0,0,0,0,W
40670,608,-19,-17,1,1,0,0,0,0,0,0,200,200,0,W
49420,819,-2,12,0,0,0,0,0,0,0,0,0,0,0,W
25250,668,-50,-9,1,0,1,0,0,0,0,0,4000,4000,0,W
27900,598,-45,-18,1,1,0,0,0,0,0,0,300,300,0,W
59950,865,19,18,1,1,0,0,0,0,0,0,700,700,0,W
44410,1113,-12,52,1,0,1,0,0,0,0,0,4000,4000,0,W
16930,792,121,234,1,1,0,0,0,0,0,0,200,200,1,N
7770,300,-57,-33,1,0,0,1,0,0,0,0,20000,20000,0,W
19860,732,9,64,1,0,1,0,0,0,0,0,3000,3000,0,W
12220,465,-78,-41,0,0,0,0,0,0,0,0,0,0,0,W
25430,634,-11,-17,0,0,0,0,0,0,0,0,0,0,0,W
31610,860,10,12,0,0,0,0,0,0,0,0,0,0,0,W
57440,879,4,12,0,0,0,0,0,0,0,0,0,0,0,W
54660,1287,90,68,0,0,0,0,0,0,0,0,0,0,0,W
49030,1026,71,34,0,0,0,0,0,0,0,0,0,0,0,W
68600,1052,138,33,1,1,0,0,0,0,0,0,900,900,0,W
29560,1067,2,35,0,0,0,0,0,0,0,0,0,0,0,W
19990,669,-64,-18,0,0,0,0,0,0,0,0,0,0,0,W
28900,692,0,-13,0,0,0,0,0,0,0,0,0,0,0,W
65350,1081,18,33,0,0,0,0,0,0,0,0,0,0,0,W
81480,1112,182,40,1,1,0,0,0,0,0,0,300,300,0,W
43860,947,52,20,0,0,0,0,0,0,0,0,0,0,0,W
60730,797,110,1,2,1,1,0,0,0,0,0,3600,3000,0,W
70450,1244,145,58,0,0,0,0,0,0,0,0,0,0,0,W
34140,792,19,0,1,1,0,0,0,0,0,0,500,500,0,W
56900,761,98,-4,2,1,1,0,0,0,0,0,2700,2000,0,W
59360,1033,107,31,2,1,1,0,0,0,0,0,2400,2000,1,W
39100,868,36,10,1,0,0,1,0,0,0,0,30000,30000,0,W
37050,649,435,239,0,0,0,0,0,0,0,0,0,0,0,N
26830,584,287,205,0,0,0,0,0,0,0,0,0,0,0,N
24870,507,259,165,0,0,0,0,0,0,0,0,0,0,0,N
23710,481,-25,-42,0,0,0,0,0,0,0,0,0,0,0,W
37670,488,19,-41,0,0,0,0,0,0,0,0,0,0,0,W
29480,510,-7,-39,0,0,0,0,0,0,0,0,0,0,0,W
77040,772,143,-7,1,0,1,0,0,0,0,0,2000,2000,0,W
48980,1007,54,21,0,0,0,0,0,0,0,0,0,0,0,W
76610,987,141,19,0,0,0,0,0,0,0,0,0,0,0,W
99010,1360,82,62,3,1,2,0,0,0,0,0,4200,2000,1,W
78580,1327,147,60,1,0,0,1,0,0,0,0,40000,40000,0,W
68690,1038,37,-17,0,0,0,0,0,0,0,0,0,0,0,W
23040,482,201,103,0,0,0,0,0,0,0,0,0,0,0,N
38900,697,56,12,0,0,0,0,0,0,0,0,0,0,0,N
35370,656,41,5,1,1,0,0,0,0,0,0,200,200,0,N
30810,591,23,-5,1,1,0,0,0,0,0,0,200,200,0,N
19640,556,-21,-11,0,0,0,0,0,0,0,0,0,0,0,N
24020,462,-4,-26,0,0,0,0,0,0,0,0,0,0,0,N
31780,538,27,-14,0,0,0,0,0,0,0,0,0,0,0,N
23880,488,-4,-22,0,0,0,0,0,0,0,0,0,0,0,N
19820,362,-21,-42,0,0,0,0,0,0,0,0,0,0,0,N
9530,178,-24,-29,0,0,0,0,0,0,0,0,0,0,0,N
6930,68,-45,-73,0,0,0,0,0,0,0,0,0,0,0,N
6200,211,-50,-16,0,0,0,0,0,0,0,0,0,0,0,N
4600,105,-63,-58,0,0,0,0,0,0,0,0,0,0,0,N
13040,103,4,-59,1,0,1,0,0,0,0,0,3000,3000,0,N
15210,133,22,-47,1,1,0,0,0,0,0,0,700,700,0,N
7540,133,-40,-47,0,0,0,0,0,0,0,0,0,0,0,N
2580,94,-79,-62,0,0,0,0,0,0,0,0,0,0,0,N
5660,93,-55,-63,0,0,0,0,0,0,0,0,0,0,0,N
22720,181,-9,-64,0,0,0,0,0,0,0,0,0,0,0,W
36940,375,48,-25,0,0,0,0,0,0,0,0,0,0,0,W
65960,496,164,-1,2,1,1,0,0,0,0,0,2200,2000,0,W
49120,485,96,-3,0,0,0,0,0,0,0,0,0,0,1,W
93280,747,273,49,3,0,2,1,0,0,0,0,16000,10000,0,W
36410,519,46,4,0,0,0,0,0,0,0,0,0,0,0,W
32660,290,31,-42,0,0,0,0,0,0,0,0,0,0,0,W
48110,433,92,-13,0,0,0,0,0,0,0,0,0,0,0,W
52020,576,108,15,1,1,0,0,0,0,0,0,100,100,0,W
54900,426,120,-15,0,0,0,0,0,0,0,0,0,0,0,W
32920,363,32,-27,0,0,0,0,0,0,0,0,0,0,1,W
48050,531,92,6,2,0,1,0,1,0,0,0,205000,200000,0,W
39280,726,214,190,0,0,0,0,0,0,0,0,0,0,0,N
38240,410,47,-15,1,1,0,0,0,0,0,0,100,100,0,W
36650,414,41,-14,0,0,0,0,0,0,0,0,0,0,0,W
17720,266,-32,-45,0,0,0,0,0,0,0,0,0,0,0,W
40620,398,56,-18,0,0,0,0,0,0,0,0,0,0,1,W
52380,469,101,-3,1,0,0,1,0,0,0,0,20000,20000,0,W
20420,315,-22,-35,0,0,0,0,0,0,0,0,0,0,0,W
21070,266,-19,-45,0,0,0,0,0,0,0,0,0,0,0,W
12850,193,-51,-60,0,0,0,0,0,0,0,0,0,0,0,W
8450,164,-70,-66,0,0,0,0,0,0,0,0,0,0,0,W
13320,153,-52,-68,1,0,1,0,0,0,0,0,3000,3000,0,W
9060,165,-67,-66,0,0,0,0,0,0,0,0,0,0,0,W
58570,481,110,0,1,1,0,0,0,0,0,0,400,400,0,W
31460,396,13,-18,0,0,0,0,0,0,0,0,0,0,0,W
30980,480,11,0,0,0,0,0,0,0,0,0,0,0,0,W
30180,375,8,-22,1,0,1,0,0,0,0,0,2000,2000,0,W
45450,491,63,2,1,1,0,0,0,0,0,0,400,400,0,W
18590,320,-34,-31,0,0,0,0,0,0,0,0,0,0,1,W
32470,388,15,-17,1,0,0,1,0,0,0,0,80000,80000,0,W
61200,625,116,34,0,0,0,0,0,0,0,0,0,0,0,W
57200,773,102,66,2,0,2,0,0,0,0,0,5000,3000,0,W
37580,574,33,23,0,0,0,0,0,0,0,0,0,0,0,W
21680,368,-24,-21,0,0,0,0,0,0,0,0,0,0,0,W
23170,348,-18,-25,0,0,0,0,0,0,0,0,0,0,0,W
35570,505,25,9,0,0,0,0,0,0,0,0,0,0,0,W
32030,350,12,-22,0,0,0,0,0,0,0,0,0,0,0,W
76200,766,166,71,0,0,0,0,0,0,0,0,0,0,0,W
28500,446,-1,-1,0,0,0,0,0,0,0,0,0,0,0,W
33590,457,17,2,0,0,0,0,0,0,0,0,0,0,0,W
27420,400,-4,-11,1,1,0,0,0,0,0,0,700,700,0,W
73160,654,155,46,1,0,1,0,0,0,0,0,3000,3000,0,W
33780,525,18,17,0,0,0,0,0,0,0,0,0,0,0,W
27200,402,118,61,0,0,0,0,0,0,0,0,0,0,0,N
21510,334,-28,-25,0,0,0,0,0,0,0,0,0,0,0,W
17880,237,-40,-47,1,0,1,0,0,0,0,0,3000,3000,0,W
19180,289,-36,-35,0,0,0,0,0,0,0,0,0,0,0,W
34800,450,17,1,2,1,1,0,0,0,0,0,3200,3000,0,W
35010,390,18,-13,0,0,0,0,0,0,0,0,0,0,0,W
9140,335,-69,-25,0,0,0,0,0,0,0,0,0,0,0,W
23260,483,-22,8,0,0,0,0,0,0,0,0,0,0,0,W
55120,713,85,59,2,1,1,0,0,0,0,0,9200,9000,0,W
16450,378,-48,-16,0,0,0,0,0,0,0,0,0,0,0,W
20660,400,-34,-11,1,1,0,0,0,0,0,0,400,400,0,W
30140,426,-4,-5,4,1,3,0,0,0,0,0,11900,6000,0,W
52120,695,66,55,1,0,1,0,0,0,0,0,2000,2000,0,W
25850,504,-18,13,0,0,0,0,0,0,0,0,0,0,0,W
25160,411,-20,-8,0,0,0,0,0,0,0,0,0,0,1,W
23860,389,-24,-13,1,0,0,1,0,0,0,0,40000,40000,0,W
58660,728,87,63,2,1,1,0,0,0,0,0,2400,2000,0,W
41060,555,30,27,0,0,0,0,0,0,0,0,0,0,0,W
22440,483,-29,10,0,0,0,0,0,0,0,0,0,0,0,W
24660,360,-22,-18,1,1,0,0,0,0,0,0,400,400,0,W
43350,611,37,40,0,0,0,0,0,0,0,0,0,0,0,W
17170,356,-46,-19,1,1,0,0,0,0,0,0,500,500,0,W
60710,782,92,79,3,1,2,0,0,0,0,0,4800,2000,0,W
28290,478,126,91,0,0,0,0,0,0,0,0,0,0,0,N
22710,385,82,54,0,0,0,0,0,0,0,0,0,0,0,N
9510,258,-71,-41,0,0,0,0,0,0,0,0,0,0,0,W
16260,220,-50,-50,2,1,1,0,0,0,0,0,3500,3000,0,W
10530,177,-67,-60,0,0,0,0,0,0,0,0,0,0,0,W
47700,535,48,22,0,0,0,0,0,0,0,0,0,0,0,W
34570,446,7,2,2,1,1,0,0,0,0,0,3300,3000,0,W
7810,236,-76,-46,0,0,0,0,0,0,0,0,0,0,0,W
23170,354,-28,-19,1,1,0,0,0,0,0,0,600,600,0,W
15650,316,-52,-28,0,0,0,0,0,0,0,0,0,0,0,W
24140,285,-27,-35,0,0,0,0,0,0,0,0,0,0,0,W
44990,508,36,16,2,1,1,0,0,0,0,0,5500,5000,0,W
25910,424,-22,-3,1,1,0,0,0,0,0,0,900,900,0,W
18310,317,-45,-27,0,0,0,0,0,0,0,0,0,0,0,W
54980,544,66,24,2,1,1,0,0,0,0,0,1400,1000,0,W
26080,420,-21,-4,2,0,2,0,0,0,0,0,4000,2000,0,W
8520,254,-32,2,0,0,0,0,0,0,0,0,0,0,0,N
19160,376,-42,-14,0,0,0,0,0,0,0,0,0,0,0,W
26620,356,-18,-15,0,0,0,0,0,0,0,0,0,0,0,W
27780,386,-15,-8,1,0,1,0,0,0,0,0,5000,5000,0,W
28920,472,-11,13,1,1,0,0,0,0,0,0,200,200,0,W
24360,351,-25,-16,2,2,0,0,0,0,0,0,1300,900,0,W
11210,296,-66,-29,0,0,0,0,0,0,0,0,0,0,0,W
42220,382,29,-9,1,0,1,0,0,0,0,0,8000,8000,0,W
14590,865,45,90,0,0,0,0,0,0,0,0,0,0,0,W
9160,300,-72,-28,0,0,0,0,0,0,0,0,0,0,0,W
6800,224,-79,-47,0,0,0,0,0,0,0,0,0,0,0,W
7000,131,-40,-56,1,0,1,0,0,0,0,0,1000,1000,0,W
7030,202,-78,-53,0,0,0,0,0,0,0,0,0,0,0,W
35420,290,11,-32,1,1,0,0,0,0,0,0,900,900,0,W
53590,527,68,24,1,1,0,0,0,0,0,0,900,900,0,W
19390,469,-39,10,0,0,0,0,0,0,0,0,0,0,0,W
19680,411,-38,-3,2,0,2,0,0,0,0,0,10000,8000,0,W
67040,785,111,84,2,2,0,0,0,0,0,0,1600,900,0,W
32270,631,8,52,1,1,0,0,0,0,0,0,500,500,0,W
19810,364,-34,-12,0,0,0,0,0,0,0,0,0,0,0,W
38360,759,29,83,1,0,1,0,0,0,0,0,7000,7000,0,W
34230,551,15,33,1,0,1,0,0,0,0,0,2000,2000,0,W
44500,660,49,59,2,2,0,0,0,0,0,0,1100,700,0,W
22260,422,-25,2,0,0,0,0,0,0,0,0,0,0,0,W
28280,498,-5,20,1,0,1,0,0,0,0,0,5000,5000,0,W
32050,645,7,56,1,1,0,0,0,0,0,0,300,300,0,W
30990,525,5,25,0,0,0,0,0,0,0,0,0,0,0,W
20260,722,-19,-42,0,0,0,0,0,0,0,0,0,0,0,W
32110,427,9,2,1,1,0,0,0,0,0,0,200,200,0,W
32460,469,10,12,0,0,0,0,0,0,0,0,0,0,0,W
25480,429,-14,2,0,0,0,0,0,0,0,0,0,0,0,W
25460,412,-14,-2,0,0,0,0,0,0,0,0,0,0,0,W
